name,profile,country
スティーヴ・ジョーダン,スティーヴ・ジョーダン（Steve Jordan、1957年1月14日 - ）は、アメリカ合衆国ニューヨークのマルチ・プレーヤー、作曲家、音楽プロデューサーである。「ローリング・ストーン誌の選ぶ歴史上最も偉大な100人のドラマー」において80位。,1
スティーヴ・スミス,スティーヴ・スミス（Steve Smith、1954年8月21日 - ）は、アメリカ合衆国のジャズミュージシャン、ロックミュージシャン、ドラマー。1979年-1984年と1996年-1999年の間、米ロックバンド、ジャーニーに在籍したことで知られ、ジェフ・バーリン、マイク・スターンなど、様々なジャズミュージャンが率いるあらゆるバンドで活動し、その他多くのジャズ・セッションにも積極的にゲスト参加している。2016年現在は、事実上サポートメンバーの扱いだが、ジャーニーでの活動を再開している。 2020年3月3日に「Journey」のバンド名の独占権を得るために同バンドのロスヴァロリー(Ba)とクーデターを試みたとされ、メンバーのニール・ショーン(Gt)、ジョナサン・ケイン(Key)に解雇を言い渡される。「ローリング・ストーン誌の選ぶ歴史上最も偉大な100人のドラマー」において30位。,1
スティーヴ・フェローン,スティーヴ・フェローン（Steve Ferrone、1950年4月25日 - ）は、1994年から2017年までロック・バンドのトム・ペティ&ザ・ハートブレイカーズにオリジナル・ドラマーであったスタン・リンチの後任として在籍したメンバーとして知られ、1970年代のアヴェレイジ・ホワイト・バンドにおける「クラシック・ラインナップ」の1人としても知られるイングランドのドラマーである。フェローンは、エリック・クラプトン、ジョージ・ハリスン、デュラン・デュラン、スティーヴィー・ニックス、ラウラ・パウジーニ、クリスティン・マクヴィー、リック・ジェームス、スラッシュ、チャカ・カーン、ビージーズ、スクリッティ・ポリッティ、エアロスミス、アル・ジャロウ、ジョニー・キャッシュといった面々とレコーディングを行い、演奏してきた。フェローンはまた、シリウスXmの「トム・ペティ・ラジオ」において、毎週、ラジオ番組「The New Guy」でホストを務めている。,1
スペンサー・ドライデン,,1
スライ・ダンバー,"スライ&ロビー (Sly and Robbie) は、レゲエのリズムセクションである。
ドラマーのローウェル・ダンバー（スライ・ダンバー Sly Dunbar。彼の好きなミュージシャン、スライ・ストーンにちなんで愛称で呼ばれる。本名ローウェル・チャールズ・ダンバー Lowell Charles Dunbar、1952年5月10日 - 、キングストン生まれ）と、ベーシスト、ロバート・シェークスピア（愛称ロビー・シェイクスピア Robbie Shakespeare、1953年9月27日 - 2021年、キングストン生まれ）の二人のリズムセクションは、1970年代の半ばに、この名義で活動を始める。彼らが製作に携わった楽曲は20万曲にものぼると言われている。

二人で活動を始める前、スライはスキン・フレッシュ・アンド・ボーンズにいて、ロビーはアグロベーターズでベースを弾いていた。クラブで演奏している時にお互いをよくチェックしていた。彼らはモータウンやフィリー・ソウル、カントリー・ミュージックが好きで、同じ音楽の傾向を持つことを見つけ、最初にフー・キム兄弟が経営していた「チャンネル・ワン」レーベルで二人を中心としたバンド、レヴォリューショナリーズを結成し一緒に働き出した。1980年には独自の「タクシー」レーベルを創った。
彼らは何度か、レゲエの表情を一変させている。1976年、「ロッカーズ」リズムと呼ばれる激しいリズムを打ち出し、主流だった「ワンドロップ」リズムを追い落とした。1980年代初期には「アンメータード・タクシー（Ummetered Taxi）」リズムをはじめとする「ラバダブ（Rub a Dub）」スタイルを導入した。1980年中期においてもいち早く電子楽器を導入し重要なリズムを開発した。1990年代初期にも、チャカ・デマス・アンド・プライヤーズの「バン・バン」(Bam Bam)と「マーダ・シ・ロート」(Murder She Wrote)のリズムを創った。
1990年代から2000年代にかけてのスライ&ロビーは、ダンスホールレゲエとヒップホップ、R&B。ラテン音楽を革新的に融合させた。ビーニ・マンからショーン・ポール、ピーター・トッシュ、ブラック・ウフル、グレゴリー・アイザックス、デニス・ブラウンなどの著名なジャマイカのミュージシャンと作品を製作した。
その一方で、ジャマイカの音楽シーンから離れて、ボブ・ディラン、ミック・ジャガー、ローリング・ストーンズ、グレイス・ジョーンズ、ジルベルト・ジル、ジョー・コッカー、セルジュ・ゲンスブール、シンプリー・レッド、マイル・フランチ、スティング、ダグ・E・フレッシュ、カルロス・サンタナ、シネイド・オコナー、弘田三枝子などの多くのポップスのジャンルの楽曲製作に参加している。
30年以上一緒にいながらも、なお現在でも彼らのバンド、タクシー・ギャングと共に世界ツアーをし、レコーディング活動をしている。
ロビー・シェイクスピアが死去したと2021年12月8日に報道された。",1
清野鉄平,,0
瀬崎順治,,0
senoo ricky,,0
千崎涼太,,0
宗修司,,0
そうる透,そうる 透（そうる とおる、英表記：SOUL TOUL、1958年5月5日 - ）は、日本のドラマー。神奈川県横浜市出身。,0
外山明,,0
ソニー・エモリー,,1
ソニー・ペイン,,1
ターキー,ターキーは、ロックバンド・GO!GO!7188のドラマー。,0
ダーク・ヴェルビューレン,"ダーク・ヴェルビューレン（Dirk Verbeuren、1975年1月8日 - ）は、ベルギー・アントウェルペン出身のヘヴィメタルミュージシャン（ドラマー）。特に、スウェーデンのメロディックデスメタル/エクストリームメタルバンド・ソイルワークのドラマーとして著名であり、2004年から2016年7月まで在籍し、5枚のスタジオ・アルバムに加えて、ライブ・アルバム/DVD/Blu-rayに音源を残しており、ヨーロッパ、アメリカ合衆国、カナダ、日本、オーストラリア、ロシア、中華人民共和国ではライヴステージに立っている。2016年にアメリカのスラッシュメタルバンド・メガデスに正式加入し、ソイルワークを脱退した。
ヴェルビューレンは、スタジオ・アルバムやライヴの演奏技術によって、メタルシーンの中でも特に知られた存在である。そのため、前述の2バンドの他にもデヴィン・タウンゼンド、フレドリック・トーデンダル（メシュガー）、サテリコン、ジェフ・ルーミス、ウォーレル・デイン、アボーテッド、ナグルファー、スカーヴ、パワーマッド、ザ・プロジェクト・ヘイト・MCMXCIX等、多数のミュージシャン、バンドの作品に参加している。
ヴェルビューレンは、所有するダイ・クローリング・スタジオ (Die Crawling Studio)でセッションドラマーをしたり、Tamaドラムスやマイネル・シンバルズの専門家として世界的に活動しており、その様な活動をしていない際には、『Dirk Blasts』と題された教則ビデオや本人によるオンラインのドラム教則を通じて知識や専門技術を伝えている。フランスのナンシーにあるMusic Academy Internationalで10年間、その他を併せて20年もの間、音楽教師を務めていた。
2011年にヴェルビューレンはグラインドコアバンド・ベント・シーを結成した。このバンドには、ナパーム・デスのベーシスト・シェーン・エンバリーとアボーテッドのボーカリスト・スヴェン・ド・クロウェが参加した。
2016年7月、ヴェルビューレンはメガデスの新ドラマーとして正式に加入することが発表された。正式加入が発表される前、ヴェルビューレンは、クリス・アドラーに代わって、メガデスのツアーにセッションメンバーとして参加していた。そして、メガデスへの正式加入によってソイルワークから正式に脱退した。",1
